"Timestamp","Unit","Maximum"
2018-08-02T04:50:00+00:00,Percent,20.6320512266367
2018-08-02T04:55:00+00:00,Percent,20.6310877741509
2018-08-02T05:00:00+00:00,Percent,20.6670984605547
2018-08-02T05:05:00+00:00,Percent,20.641322807065
2018-08-02T05:10:00+00:00,Percent,20.6429989504307
2018-08-02T05:15:00+00:00,Percent,20.6348030053119
2018-08-02T05:20:00+00:00,Percent,21.0119352625919
2018-08-02T05:25:00+00:00,Percent,20.9760301600222
2018-08-02T05:30:00+00:00,Percent,21.0742759176143
2018-08-02T05:35:00+00:00,Percent,21.3001197386668
2018-08-02T05:40:00+00:00,Percent,21.6430296357325
2018-08-02T05:45:00+00:00,Percent,21.5610305906063
2018-08-02T05:50:00+00:00,Percent,21.457439651415
2018-08-02T05:55:00+00:00,Percent,21.6030397585826
2018-08-02T06:00:00+00:00,Percent,21.8002109696984
2018-08-02T06:05:00+00:00,Percent,22.3139621092614
2018-08-02T06:10:00+00:00,Percent,21.9998699999043
2018-08-02T06:15:00+00:00,Percent,22.2334082428639
2018-08-02T06:20:00+00:00,Percent,22.544728776577
2018-08-02T06:25:00+00:00,Percent,22.4466611917049
2018-08-02T06:30:00+00:00,Percent,22.8679604865699
2018-08-02T06:35:00+00:00,Percent,22.7594796960637
2018-08-02T06:40:00+00:00,Percent,22.9361478464032
2018-08-02T06:45:00+00:00,Percent,22.9938824066647
2018-08-02T06:50:00+00:00,Percent,22.8944158359914
2018-08-02T06:55:00+00:00,Percent,22.8499848388213
2018-08-02T07:00:00+00:00,Percent,22.9064062001467
2018-08-02T07:05:00+00:00,Percent,23.0835692747083
2018-08-02T07:10:00+00:00,Percent,22.6511440833294
2018-08-02T07:15:00+00:00,Percent,22.6784111084752
2018-08-02T07:20:00+00:00,Percent,23.207557690842
2018-08-02T07:25:00+00:00,Percent,23.6821174310001
2018-08-02T07:30:00+00:00,Percent,23.3473308901674
2018-08-02T07:35:00+00:00,Percent,23.3430613438776
2018-08-02T07:40:00+00:00,Percent,23.4042141807668
2018-08-02T07:45:00+00:00,Percent,23.2175287641709
2018-08-02T07:50:00+00:00,Percent,23.1135352866123
2018-08-02T07:55:00+00:00,Percent,23.6005011272724
2018-08-02T08:00:00+00:00,Percent,23.2463201559209
2018-08-02T08:05:00+00:00,Percent,23.1452500307678
2018-08-02T08:10:00+00:00,Percent,23.4755426596634
2018-08-02T08:15:00+00:00,Percent,23.3804050261864
2018-08-02T08:20:00+00:00,Percent,23.5130447177233
2018-08-02T08:25:00+00:00,Percent,23.2652922511034
2018-08-02T08:30:00+00:00,Percent,23.4117370289435
2018-08-02T08:35:00+00:00,Percent,22.9127544281695
2018-08-02T08:40:00+00:00,Percent,23.0603606281842
2018-08-02T08:45:00+00:00,Percent,22.9089006182263
2018-08-02T08:50:00+00:00,Percent,22.7843842829224
2018-08-02T08:55:00+00:00,Percent,22.6075049649148
2018-08-02T09:00:00+00:00,Percent,22.5221206381091
2018-08-02T09:05:00+00:00,Percent,22.304248396528
2018-08-02T09:10:00+00:00,Percent,22.5753810834023
2018-08-02T09:15:00+00:00,Percent,22.8151421735818
2018-08-02T09:20:00+00:00,Percent,22.8280563962852
2018-08-02T09:25:00+00:00,Percent,22.6344552385584
2018-08-02T09:30:00+00:00,Percent,22.5410795353123
2018-08-02T09:35:00+00:00,Percent,22.707347677997
2018-08-02T09:40:00+00:00,Percent,23.2637744834888
2018-08-02T09:45:00+00:00,Percent,23.0432098541392
2018-08-02T09:50:00+00:00,Percent,23.3448958629944
2018-08-02T09:55:00+00:00,Percent,23.0753601316102
2018-08-02T10:00:00+00:00,Percent,23.0015438336236
2018-08-02T10:05:00+00:00,Percent,23.0378580735504
2018-08-02T10:10:00+00:00,Percent,23.306727306982
2018-08-02T10:15:00+00:00,Percent,23.183332799915
2018-08-02T10:20:00+00:00,Percent,23.1713292377804
2018-08-02T10:25:00+00:00,Percent,22.7586680203394
2018-08-02T10:30:00+00:00,Percent,22.7336908445948
2018-08-02T10:35:00+00:00,Percent,22.6135100454769
2018-08-02T10:40:00+00:00,Percent,22.335758572005
2018-08-02T10:45:00+00:00,Percent,22.2720585251192
2018-08-02T10:50:00+00:00,Percent,22.0475279030028
2018-08-02T10:55:00+00:00,Percent,22.1553421955564
2018-08-02T11:00:00+00:00,Percent,22.3344189771104
2018-08-02T11:05:00+00:00,Percent,22.3742636764885
2018-08-02T11:10:00+00:00,Percent,22.5058541286744
2018-08-02T11:15:00+00:00,Percent,22.6255136076115
2018-08-02T11:20:00+00:00,Percent,22.3737159603493
2018-08-02T11:25:00+00:00,Percent,22.2700260363136
2018-08-02T11:30:00+00:00,Percent,22.3216565311685
2018-08-02T11:35:00+00:00,Percent,22.4130855324741
2018-08-02T11:40:00+00:00,Percent,22.4172560939195
2018-08-02T11:45:00+00:00,Percent,22.2702108080232
2018-08-02T11:50:00+00:00,Percent,22.1383036043351
2018-08-02T11:55:00+00:00,Percent,21.9809638946181
2018-08-02T12:00:00+00:00,Percent,21.8348292692906
2018-08-02T12:05:00+00:00,Percent,22.1286888764461
2018-08-02T12:10:00+00:00,Percent,22.2950889989234
2018-08-02T12:15:00+00:00,Percent,22.2553630813586
2018-08-02T12:20:00+00:00,Percent,21.7568028159209
2018-08-02T12:25:00+00:00,Percent,21.8295236816291
2018-08-02T12:30:00+00:00,Percent,21.7951231486947
2018-08-02T12:35:00+00:00,Percent,21.8292399250751
2018-08-02T12:40:00+00:00,Percent,21.8726810738008
2018-08-02T12:45:00+00:00,Percent,21.6637240672081
2018-08-02T12:50:00+00:00,Percent,21.4304893777714
2018-08-02T12:55:00+00:00,Percent,21.2774588082819
2018-08-02T13:00:00+00:00,Percent,21.5269666061429
2018-08-02T13:05:00+00:00,Percent,21.3063689818452
2018-08-02T13:10:00+00:00,Percent,21.1123058948444
2018-08-02T13:15:00+00:00,Percent,21.0224078591327
2018-08-02T13:20:00+00:00,Percent,21.0454845258642
2018-08-02T13:25:00+00:00,Percent,21.0817591718532
2018-08-02T13:30:00+00:00,Percent,21.1299713900805
2018-08-02T13:35:00+00:00,Percent,21.1575155727907
2018-08-02T13:40:00+00:00,Percent,21.2089546969463
2018-08-02T13:45:00+00:00,Percent,21.2496176710384
2018-08-02T13:50:00+00:00,Percent,21.2748060144511
2018-08-02T13:55:00+00:00,Percent,21.3088633999248
2018-08-02T14:00:00+00:00,Percent,21.3501730750005
2018-08-02T14:05:00+00:00,Percent,21.5019762324191
2018-08-02T14:10:00+00:00,Percent,21.4704528589628
2018-08-02T14:15:00+00:00,Percent,21.4774279910003
2018-08-02T14:20:00+00:00,Percent,21.4683675782401
2018-08-02T14:25:00+00:00,Percent,21.4977792750152
2018-08-02T14:30:00+00:00,Percent,21.5063777585014
2018-08-02T14:35:00+00:00,Percent,21.5013229324458
2018-08-02T14:40:00+00:00,Percent,21.526379296066
2018-08-02T14:45:00+00:00,Percent,21.5550057130753
2018-08-02T14:50:00+00:00,Percent,21.4789457586149
2018-08-02T14:55:00+00:00,Percent,21.4944533842423
2018-08-02T15:00:00+00:00,Percent,21.5233833547746
2018-08-02T15:05:00+00:00,Percent,21.525330056715
2018-08-02T15:10:00+00:00,Percent,21.5114061885985
2018-08-02T15:15:00+00:00,Percent,21.5232249790235
2018-08-02T15:20:00+00:00,Percent,21.5506701768892
2018-08-02T15:25:00+00:00,Percent,21.5672666358054
2018-08-02T15:30:00+00:00,Percent,21.5779833949624
2018-08-02T15:35:00+00:00,Percent,21.5821011644907
2018-08-02T15:40:00+00:00,Percent,21.6014362041028
2018-08-02T15:45:00+00:00,Percent,21.5981103133299
2018-08-02T15:50:00+00:00,Percent,21.6079824018145
2018-08-02T15:55:00+00:00,Percent,21.6091768189373
2018-08-02T16:00:00+00:00,Percent,21.6192072831729
